precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Growth Rate (1/hr),CTR [mol/h],D-glucose consumed [cmol],OD [-],base volume [ml],citrate [mmol/L],pyruvate [mmol/L],succinate [mmol/L],formate [mmol/L],lactate [mmol/L],ethanol [mmol/L],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
ecoli_00064,ompr__wt_nacl__1,OmpR,ompr,wt_nacl,1,2,29/07/2015,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),37,7,,Batch,,0,,,,,,,,,,,No,,MiSeq,,doi.org/10.1038/s41598-017-02110-7,GSE88980,1,SRX2254712,SRR4435464,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ompr:wt_nacl,TRUE
ecoli_00065,ompr__wt_nacl__2,OmpR,ompr,wt_nacl,2,2,29/07/2015,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),37,7,,Batch,,0,,,,,,,,,,,No,,MiSeq,,doi.org/10.1038/s41598-017-02110-7,GSE88980,1,SRX2254713,SRR4435465,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ompr:wt_nacl,TRUE
ecoli_00066,ompr__bw_delompr_nacl__1,OmpR,ompr,bw_delompr_nacl,1,2,29/07/2015,Escherichia coli K-12 BW25113 del_ompR,MG1655,M9,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),37,7,Kanamycin,Batch,,0,,,,,,,,,,,No,,MiSeq,,doi.org/10.1038/s41598-017-02110-7,GSE88980,1,SRX2254714,SRR4435466,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ompr:bw_delompr_nacl,TRUE
ecoli_00067,ompr__bw_delompr_nacl__2,OmpR,ompr,bw_delompr_nacl,2,2,29/07/2015,Escherichia coli K-12 BW25113 del_ompR,MG1655,M9,glucose(2),NH4Cl(1),O2,,NaCl (0.3M),37,7,Kanamycin,Batch,,0,,,,,,,,,,,No,,MiSeq,,doi.org/10.1038/s41598-017-02110-7,GSE88980,1,SRX2254715,SRR4435467,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ompr:bw_delompr_nacl,TRUE
ecoli_00070,minspan__wt_glc__2,MinSpan,minspan,wt_glc,2,4,01/10/2012,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,,,,,,,,,,,,No,,GAIIX,,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315213,SRR922261,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc,TRUE
ecoli_00071,minspan__wt_glc__3,MinSpan,minspan,wt_glc,3,4,01/10/2012,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,,,,,,,,,,,,No,,GAIIX,,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315214,SRR922262,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc,TRUE
ecoli_00072,minspan__wt_glc__4,MinSpan,minspan,wt_glc,4,4,01/10/2012,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,,,,,,,,,,,,No,,MiSeq,Bridging Study between MiSeq & GAIIX,,GSE122211,1,SRX4985301,SRR8164486,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc,TRUE
ecoli_00073,minspan__wt_glc_anaero__1,MinSpan,minspan,wt_glc_anaero,1,2,01/10/2012,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),,sauer trace element mixture,,37,7,,Batch,,,,,,,,,,,,,No,,GAIIX,,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315218,SRR922266,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc_anaero,TRUE
ecoli_00074,minspan__wt_glc_anaero__2,MinSpan,minspan,wt_glc_anaero,2,2,01/10/2012,Escherichia coli K-12 MG1655,MG1655,M9,glucose(4),NH4Cl(1),,sauer trace element mixture,,37,7,,Batch,,,,,,,,,,,,,No,,GAIIX,,doi.org/10.15252/msb.20145243,GSE48324,1,SRX315219,SRR922267,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,minspan:wt_glc_anaero,TRUE
ecoli_00082,cra_crp__wt_ac__1,Cra/Crp,cra_crp,wt_ac,1,2,08/07/2014,Escherichia coli K-12 MG1655,MG1655,M9,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,,Batch,,0.25,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865361,SRR1787594,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:wt_ac,TRUE
ecoli_00083,cra_crp__wt_ac__2,Cra/Crp,cra_crp,wt_ac,2,2,08/07/2014,Escherichia coli K-12 MG1655,MG1655,M9,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,,Batch,,0.25,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865362,SRR1787595,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:wt_ac,TRUE
ecoli_00084,cra_crp__wt_fru__1,Cra/Crp,cra_crp,wt_fru,1,2,08/07/2014,Escherichia coli K-12 MG1655,MG1655,M9,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,,Batch,,0.53,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865359,SRR1787592,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:wt_fru,TRUE
ecoli_00085,cra_crp__wt_fru__2,Cra/Crp,cra_crp,wt_fru,2,2,08/07/2014,Escherichia coli K-12 MG1655,MG1655,M9,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,,Batch,,0.53,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865360,SRR1787593,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:wt_fru,TRUE
ecoli_00086,cra_crp__delcra_ac__1,Cra/Crp,cra_crp,delcra_ac,1,2,19/11/2014,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,,0.08,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865367,SRR1787600,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_ac,TRUE
ecoli_00087,cra_crp__delcra_ac__2,Cra/Crp,cra_crp,delcra_ac,2,2,19/11/2014,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,acetate(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,,0.08,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865368,SRR1787601,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_ac,TRUE
ecoli_00088,cra_crp__delcra_fru__1,Cra/Crp,cra_crp,delcra_fru,1,2,17/11/2014,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,,0.69,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865365,SRR1787598,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_fru,TRUE
ecoli_00089,cra_crp__delcra_fru__2,Cra/Crp,cra_crp,delcra_fru,2,2,17/11/2014,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,fructose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,,0.69,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865366,SRR1787599,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_fru,TRUE
ecoli_00090,cra_crp__delcra_glc__1,Cra/Crp,cra_crp,delcra_glc,1,2,18/11/2014,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,glucose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,,0.67,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865363,SRR1787596,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_glc,TRUE
ecoli_00091,cra_crp__delcra_glc__2,Cra/Crp,cra_crp,delcra_glc,2,2,18/11/2014,Escherichia coli K-12 MG1655 del_cra,MG1655,M9,glucose(2),NH4Cl(1),O2,aebersold trace element mixture,,37,7,Kanamycin,Batch,,0.67,,,,,,,,,,,No,,MiSeq,,doi.org/10.1093/nar/gky069,GSE65643,1,SRX865364,SRR1787597,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,cra_crp:delcra_glc,TRUE
ecoli_00094,rpoB__wt_lb__1,RpoB Knock-in,rpoB,wt_lb,1,2,18/12/2013,Escherichia coli K-12 MG1655,MG1655,LB,,,O2,,,37,7,,Batch,,1.42,,,,,,,,,,,No,,MiSeq,,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651938,SRR1514291,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:wt_lb,TRUE
ecoli_00095,rpoB__wt_lb__2,RpoB Knock-in,rpoB,wt_lb,2,2,18/12/2013,Escherichia coli K-12 MG1655,MG1655,LB,,,O2,,,37,7,,Batch,,1.42,,,,,,,,,,,No,,MiSeq,,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651938,SRR1514292,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:wt_lb,TRUE
ecoli_00098,rpoB__rpoBE546V_lb__1,RpoB Knock-in,rpoB,rpoBE546V_lb,1,2,18/12/2013,Escherichia coli K-12 MG1655 rpoBE546V,MG1655,LB,,,O2,,,37,7,Kanamycin,Batch,,1.34,,,,,,,,,,,No,,MiSeq,,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651942,SRR1514296,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:rpoBE546V_lb,TRUE
ecoli_00099,rpoB__rpoBE546V_lb__2,RpoB Knock-in,rpoB,rpoBE546V_lb,2,2,18/12/2013,Escherichia coli K-12 MG1655 rpoBE546V,MG1655,LB,,,O2,,,37,7,Kanamycin,Batch,,1.34,,,,,,,,,,,No,,MiSeq,,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651942,SRR1514297,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:rpoBE546V_lb,TRUE
ecoli_00101,rpoB__rpoBE672K_glc__1,RpoB Knock-in,rpoB,rpoBE672K_glc,1,2,18/12/2013,Escherichia coli K-12 MG1655 rpoBE672K,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,0.88,,,,,,,,,,,No,,MiSeq,,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651945,SRR1514300,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:rpoBE672K_glc,TRUE
ecoli_00102,rpoB__rpoBE672K_glc__2,RpoB Knock-in,rpoB,rpoBE672K_glc,2,2,18/12/2013,Escherichia coli K-12 MG1655 rpoBE672K,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,0.88,,,,,,,,,,,No,,MiSeq,,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651945,SRR1514301,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:rpoBE672K_glc,TRUE
ecoli_00103,rpoB__rpoBE672K_lb__1,RpoB Knock-in,rpoB,rpoBE672K_lb,1,2,18/12/2013,Escherichia coli K-12 MG1655 rpoBE672K,MG1655,LB,,,O2,,,37,7,Kanamycin,Batch,,1.4,,,,,,,,,,,No,,MiSeq,,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651946,SRR1514302,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:rpoBE672K_lb,TRUE
ecoli_00104,rpoB__rpoBE672K_lb__2,RpoB Knock-in,rpoB,rpoBE672K_lb,2,2,18/12/2013,Escherichia coli K-12 MG1655 rpoBE672K,MG1655,LB,,,O2,,,37,7,Kanamycin,Batch,,1.4,,,,,,,,,,,No,,MiSeq,,doi.org/10.1016/j.cels.2016.04.003,GSE59377,1,SRX651946,SRR1514303,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,rpoB:rpoBE672K_lb,TRUE
ecoli_00106,crp__wt_glyc__1,Crp ARs,crp,wt_glyc,1,2,14/08/2013,Escherichia coli K-12 MG1655,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837344,SRR1751347;SRR1751348;SRR1751349,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:wt_glyc,TRUE
ecoli_00107,crp__wt_glyc__2,Crp ARs,crp,wt_glyc,2,2,14/08/2013,Escherichia coli K-12 MG1655,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837345,SRR1751350;SRR1751351;SRR1751352,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:wt_glyc,TRUE
ecoli_00108,crp__delar1_glyc__1,Crp ARs,crp,delar1_glyc,1,2,08/04/2014,Escherichia coli K-12 MG1655 crp_delAr1,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837322,SRR1751295;SRR1751296;SRR1751297,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delar1_glyc,TRUE
ecoli_00109,crp__delar1_glyc__2,Crp ARs,crp,delar1_glyc,2,2,08/04/2014,Escherichia coli K-12 MG1655 crp_delAr1,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837323,SRR1751298;SRR1751299;SRR1751300,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delar1_glyc,TRUE
ecoli_00110,crp__delar1ar2_glyc__1,Crp ARs,crp,delar1ar2_glyc,1,3,08/04/2014,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837324,SRR1751301;SRR1751302;SRR1751303,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delar1ar2_glyc,TRUE
ecoli_00111,crp__delar1ar2_glyc__2,Crp ARs,crp,delar1ar2_glyc,2,3,08/04/2014,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837325,SRR1751304;SRR1751305;SRR1751306,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delar1ar2_glyc,TRUE
ecoli_00112,crp__delar1ar2_glyc__3,Crp ARs,crp,delar1ar2_glyc,3,3,08/04/2014,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837326,SRR1751307;SRR1751308;SRR1751309,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delar1ar2_glyc,TRUE
ecoli_00113,crp__delar2_glyc__1,Crp ARs,crp,delar2_glyc,1,3,08/04/2014,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837327,SRR1751310;SRR1751311;SRR1751312,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delar2_glyc,TRUE
ecoli_00114,crp__delar2_glyc__2,Crp ARs,crp,delar2_glyc,2,3,08/04/2014,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837328,SRR1751313;SRR1751314,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delar2_glyc,TRUE
ecoli_00115,crp__delar2_glyc__3,Crp ARs,crp,delar2_glyc,3,3,08/04/2014,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837329,SRR1751315;SRR1751316;SRR1751317,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delar2_glyc,TRUE
ecoli_00116,crp__delcrp_fru__1,Crp ARs,crp,delcrp_fru,1,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837330,SRR1751318;SRR1751319,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_fru,TRUE
ecoli_00117,crp__delcrp_fru__2,Crp ARs,crp,delcrp_fru,2,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837331,SRR1751320;SRR1751321,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_fru,TRUE
ecoli_00118,crp__delcrp_fru__3,Crp ARs,crp,delcrp_fru,3,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837332,SRR1751322;SRR1751323,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_fru,TRUE
ecoli_00119,crp__delcrp_glc__1,Crp ARs,crp,delcrp_glc,1,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837333,SRR1751324;SRR1751325,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_glc,TRUE
ecoli_00120,crp__delcrp_glc__2,Crp ARs,crp,delcrp_glc,2,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837334,SRR1751326;SRR1751327,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_glc,TRUE
ecoli_00121,crp__delcrp_glc__3,Crp ARs,crp,delcrp_glc,3,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837335,SRR1751328;SRR1751329,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_glc,TRUE
ecoli_00122,crp__delcrp_glyc__1,Crp ARs,crp,delcrp_glyc,1,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837336,SRR1751330;SRR1751331,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_glyc,TRUE
ecoli_00123,crp__delcrp_glyc__2,Crp ARs,crp,delcrp_glyc,2,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837337,SRR1751332;SRR1751333,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_glyc,TRUE
ecoli_00124,crp__delcrp_glyc__3,Crp ARs,crp,delcrp_glyc,3,3,27/03/2014,Escherichia coli K-12 MG1655 del_crp,MG1655,M9,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,Kanamycin,Batch,,,,,,,,,,,,,No,,MiSeq,,doi.org/10.1371/journal.pone.0197272,GSE64849,1,SRX837338,SRR1751334;SRR1751335,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,crp:delcrp_glyc,TRUE
ecoli_00169,ica__wt_glc__1,ICA,ica,wt_glc,1,4,10/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.58,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993780,SRR8173227,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:wt_glc,TRUE
ecoli_00170,ica__wt_glc__2,ICA,ica,wt_glc,2,4,10/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.58,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993781,SRR8173228,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:wt_glc,TRUE
ecoli_00171,ica__wt_glc__3,ICA,ica,wt_glc,3,4,23/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.66,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993782,SRR8173229,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:wt_glc,TRUE
ecoli_00172,ica__wt_glc__4,ICA,ica,wt_glc,4,4,23/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.66,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993783,SRR8173230,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:wt_glc,TRUE
ecoli_00173,ica__arg_sbt__1,ICA,ica,arg_sbt,1,2,10/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,sorbitol(4),NH4Cl(1),O2,sauer trace element mixture,L-arginine (5.75mM),37,7,,Batch,,0.27,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993784,SRR8173231,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:arg_sbt,TRUE
ecoli_00174,ica__arg_sbt__2,ICA,ica,arg_sbt,2,2,10/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,sorbitol(4),NH4Cl(1),O2,sauer trace element mixture,L-arginine (5.75mM),37,7,,Batch,,0.27,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993785,SRR8173232,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:arg_sbt,TRUE
ecoli_00175,ica__cytd_rib__1,ICA,ica,cytd_rib,1,2,23/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,D-ribose(4),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM),37,7,,Batch,,0.31,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993786,SRR8173233,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:cytd_rib,TRUE
ecoli_00176,ica__cytd_rib__2,ICA,ica,cytd_rib,2,2,23/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,D-ribose(4),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM),37,7,,Batch,,0.31,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993787,SRR8173234,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:cytd_rib,TRUE
ecoli_00177,ica__gth__1,ICA,ica,gth,1,2,23/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture w/o MgSO4,glutathione (1mM),37,7,,Batch,,0.07,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993788,SRR8173235,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:gth,TRUE
ecoli_00178,ica__gth__2,ICA,ica,gth,2,2,23/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture w/o MgSO4,glutathione (1mM),37,7,,Batch,,0.07,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993789,SRR8173236,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:gth,TRUE
ecoli_00179,ica__leu_glcr__1,ICA,ica,leu_glcr,1,2,10/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,glucarate(4),NH4Cl(1),O2,sauer trace element mixture,leucine (10mM),37,7,,Batch,,0.29,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993790,SRR8173237,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:leu_glcr,TRUE
ecoli_00180,ica__leu_glcr__2,ICA,ica,leu_glcr,2,2,10/12/2017,Escherichia coli K-12 MG1655,MG1655,M9,glucarate(4),NH4Cl(1),O2,sauer trace element mixture,leucine (10mM),37,7,,Batch,,0.29,,,,,,,,,,,No,,HiSeq 4000,,,GSE122295,1,SRX4993791,SRR8173238,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ica:leu_glcr,TRUE
